Postal Code,Establishment Address,Address URL,Licence Number,Licensee Name,Business Name,Type of Food Business
168898,"30 SENG POH ROAD #01-247,Singapore 168898",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=THM01247003&module=EHFE,THM01247003,TAN SIEW KIM,NA,NEA Managed Non-Foodstall
168898,"30 SENG POH ROAD #01-67,Singapore 168898",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=THM0167003&module=EHFE,THM0167003,TEO BENG SAN (ZHAO MINGSHAN),san meat supplier,NEA Managed Non-Foodstall
168898,"30 SENG POH ROAD #01-209,Singapore 168898",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=THM01209003&module=EHFE,THM01209003,SIECK SOON TECK,NA,NEA Managed Non-Foodstall
168898,"30 SENG POH ROAD #01-214,Singapore 168898",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=THM01214003&module=EHFE,THM01214003,ANG SIEW KUAN,NA,NEA Managed Non-Foodstall
168898,"30 SENG POH ROAD #01-66,Singapore 168898",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=THM0166003&module=EHFE,THM0166003,KOH CHEE CHYE,NA,NEA Managed Non-Foodstall
168898,"30 SENG POH ROAD #01-49,Singapore 168898",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=THM0149003&module=EHFE,THM0149003,LOW LAM CHUAN,NA,NEA Managed Non-Foodstall
168898,"30 SENG POH ROAD #01-06,Singapore 168898",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=THM0106002&module=EHFE,THM0106002,TEE LAY CHOON,NA,NEA Managed Non-Foodstall
168898,"30 SENG POH ROAD #02-67,Singapore 168898",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=THM0267003&module=EHFE,THM0267003,LOO KIA CHEE,LOO'S HAINANESE CURRY RICE,NEA Managed Foodstall
168898,"30 SENG POH ROAD #02-09,Singapore 168898",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=THM0209003&module=EHFE,THM0209003,NG KIAN SENG,jeffrey.ng1970@gmail.com,NEA Managed Foodstall
168898,"30 SENG POH ROAD #01-92,Singapore 168898",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=THM0192004&module=EHFE,THM0192004,TENG KWAI FUN JANICE,Green Grove Grocer,NEA Managed Non-Foodstall
168898,"30 SENG POH ROAD #02-01,Singapore 168898",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=THM0201003&module=EHFE,THM0201003,CHENG KONG ENG,Hong Hong Fried Sotong Prawn Mee,NEA Managed Foodstall
168898,"30 SENG POH ROAD #02-76,Singapore 168898",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=THM0276003&module=EHFE,THM0276003,LIN QIAOHONG,NA,NEA Managed Foodstall
168898,"30 SENG POH ROAD #02-39,Singapore 168898",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=THM0239003&module=EHFE,THM0239003,TING MENG HO,NA,NEA Managed Foodstall
168898,"30 SENG POH ROAD #02-12,Singapore 168898",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=THM0212003&module=EHFE,THM0212003,TAN WAH ANN (CHEN HUA'AN),Nasi Lemak,NEA Managed Foodstall
168898,"30 SENG POH ROAD #01-104,Singapore 168898",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=THM01104003&module=EHFE,THM01104003,CHUA SAI CHOO,NA,NEA Managed Non-Foodstall
168898,"30 SENG POH ROAD #01-116,Singapore 168898",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=THM01116003&module=EHFE,THM01116003,ANG LAI HWA,Tiong Bahru Yong Tau Foo,NEA Managed Non-Foodstall
168898,"30 SENG POH ROAD #02-23,Singapore 168898",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=THM0223003&module=EHFE,THM0223003,SIM LEONG PENG,NA,NEA Managed Foodstall
168898,"30 SENG POH ROAD #01-126,Singapore 168898",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=THM01126003&module=EHFE,THM01126003,YAK HAI KUAN (YI HAIGUANG),Michael Seafood Supplier,NEA Managed Non-Foodstall
168898,"30 SENG POH ROAD #01-143,Singapore 168898",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=THM01143003&module=EHFE,THM01143003,KHOR CHIN CHONG (GAO ZHENZHONG),NA,NEA Managed Non-Foodstall
168898,"30 SENG POH ROAD #01-175,Singapore 168898",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=THM01175003&module=EHFE,THM01175003,KELVIN KOH WEIBIN,NA,NEA Managed Non-Foodstall
168898,"30 SENG POH ROAD #01-139,Singapore 168898",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=THM01139003&module=EHFE,THM01139003,NG BAK SOON,NA,NEA Managed Non-Foodstall
168898,"30 SENG POH ROAD #01-84,Singapore 168898",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=THM0184003&module=EHFE,THM0184003,TAN MUI SOON,NA,NEA Managed Non-Foodstall
168898,"30 SENG POH ROAD #01-168,Singapore 168898",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=THM01168003&module=EHFE,THM01168003,ANG TECK SENG,NA,NEA Managed Non-Foodstall
168898,"30 SENG POH ROAD #02-58,Singapore 168898",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=THM0258005&module=EHFE,THM0258005,FAN BUE,HOMEMADE ITALIAN,NEA Managed Foodstall
168898,"30 SENG POH ROAD #01-179,Singapore 168898",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=THM01179003&module=EHFE,THM01179003,TER KIM KHENG,NA,NEA Managed Non-Foodstall
168898,"30 SENG POH ROAD #01-246,Singapore 168898",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=THM01246003&module=EHFE,THM01246003,LEE HONG ENG,NA,NEA Managed Non-Foodstall
168898,"30 SENG POH ROAD #01-257,Singapore 168898",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=THM01257003&module=EHFE,THM01257003,SEOW KHENG YONG (XIAO QINGRONG),NA,NEA Managed Non-Foodstall
168898,"30 SENG POH ROAD #01-20,Singapore 168898",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=THM0120002&module=EHFE,THM0120002,GOH SOON YOKE,NA,NEA Managed Non-Foodstall
168898,"30 SENG POH ROAD #01-230,Singapore 168898",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=THM01230003&module=EHFE,THM01230003,CHUA ZHENG TANG JOHNNY,NA,NEA Managed Non-Foodstall
168898,"30 SENG POH ROAD #01-02,Singapore 168898",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=THM0102003&module=EHFE,THM0102003,LIM SIEW KHUEN,NA,NEA Managed Non-Foodstall
168898,"30 SENG POH ROAD #01-31,Singapore 168898",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=THM0131003&module=EHFE,THM0131003,SERINAH,NA,NEA Managed Non-Foodstall
168898,"30 SENG POH ROAD #02-11,Singapore 168898",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=THM0211003&module=EHFE,THM0211003,TAY SOO LAN,Tiong Bahru Fried Kway Teow,NEA Managed Foodstall
168898,"30 SENG POH ROAD #02-41,Singapore 168898",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=THM0241003&module=EHFE,THM0241003,YAO LING,Shan Ji La Mian Xiao Long Bao,NEA Managed Foodstall
168898,"30 SENG POH ROAD #01-198,Singapore 168898",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=THM01198003&module=EHFE,THM01198003,YIOH CHAI PANG,NA,NEA Managed Non-Foodstall
168898,"30 SENG POH ROAD #01-61,Singapore 168898",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=THM0161003&module=EHFE,THM0161003,TOH JOO SENG,NA,NEA Managed Non-Foodstall
168898,"30 SENG POH ROAD #01-150,Singapore 168898",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=THM01150003&module=EHFE,THM01150003,KOH GIAP JIN,aliveseafood,NEA Managed Non-Foodstall
168898,"30 SENG POH ROAD #01-60,Singapore 168898",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=THM0160003&module=EHFE,THM0160003,TOH JOO SENG,NA,NEA Managed Non-Foodstall
168898,"30 SENG POH ROAD #01-65,Singapore 168898",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=THM0165003&module=EHFE,THM0165003,KOH CHEE CHYE,NA,NEA Managed Non-Foodstall
168898,"30 SENG POH ROAD #02-03,Singapore 168898",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=THM0203003&module=EHFE,THM0203003,LIM CHIN BENG,Kopi Museum,NEA Managed Foodstall
168898,"30 SENG POH ROAD #01-110,Singapore 168898",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=THM01110003&module=EHFE,THM01110003,LEE BENG HOCK,NA,NEA Managed Non-Foodstall
168898,"30 SENG POH ROAD #01-225,Singapore 168898",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=THM01225003&module=EHFE,THM01225003,SONG HUI MEIN (SONG HUIMIN),NA,NEA Managed Non-Foodstall
168898,"30 SENG POH ROAD #01-98,Singapore 168898",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=THM0198002&module=EHFE,THM0198002,CHANG PEI CHING,NA,NEA Managed Non-Foodstall
168898,"30 SENG POH ROAD #01-248,Singapore 168898",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=THM01248003&module=EHFE,THM01248003,LOY SIAK CHIN,NA,NEA Managed Non-Foodstall
168898,"30 SENG POH ROAD #02-26,Singapore 168898",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=THM0226003&module=EHFE,THM0226003,LEONG HONG YUEN,Ru Yi Vegetarian Food,NEA Managed Foodstall
168898,"30 SENG POH ROAD #01-10,Singapore 168898",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=THM0110003&module=EHFE,THM0110003,YAP PHAIK LEAN,NA,NEA Managed Non-Foodstall
168898,"30 SENG POH ROAD #01-204,Singapore 168898",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=THM01204003&module=EHFE,THM01204003,KOH SIEW TIAN,NA,NEA Managed Non-Foodstall
168898,"30 SENG POH ROAD #02-15,Singapore 168898",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=THM0215003&module=EHFE,THM0215003,CHENG SENG KUAN @CHENG SENG KOON,Tian Tian Yuan Dessert House,NEA Managed Foodstall
168898,"30 SENG POH ROAD #01-197,Singapore 168898",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=THM01197003&module=EHFE,THM01197003,NAI YONG CHEW,NA,NEA Managed Non-Foodstall
168898,"30 SENG POH ROAD #02-08,Singapore 168898",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=THM0208003&module=EHFE,THM0208003,WAN CHEE HOCK,Fried Kway Teow.Fried Oyster,NEA Managed Foodstall
168898,"30 SENG POH ROAD #01-11,Singapore 168898",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=THM0111003&module=EHFE,THM0111003,YAP PHAIK LEAN,NA,NEA Managed Non-Foodstall
168898,"30 SENG POH ROAD #01-161,Singapore 168898",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=THM01161004&module=EHFE,THM01161004,LEONG KARM CHUEN,NA,NEA Managed Non-Foodstall
168898,"30 SENG POH ROAD #01-140,Singapore 168898",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=THM01140003&module=EHFE,THM01140003,TAN SIU BOY,NA,NEA Managed Non-Foodstall
168898,"30 SENG POH ROAD #02-77,Singapore 168898",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=THM0277003&module=EHFE,THM0277003,LEE TIAN YU (LI TIANYU),Tiong Bahru Bak Chor Mee,NEA Managed Foodstall
168898,"30 SENG POH ROAD #01-50,Singapore 168898",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=THM0150003&module=EHFE,THM0150003,TAN CHOR NGOH (CHEN CHU'E),NA,NEA Managed Non-Foodstall
168898,"30 SENG POH ROAD #02-71,Singapore 168898",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=THM0271004&module=EHFE,THM0271004,ONG BEE AI,Granny Pancakes,NEA Managed Foodstall
168898,"30 SENG POH ROAD #02-04,Singapore 168898",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=THM0204003&module=EHFE,THM0204003,NOO MUENWANG,Galamang Thai-Viet,NEA Managed Foodstall
168898,"30 SENG POH ROAD #01-151,Singapore 168898",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=THM01151003&module=EHFE,THM01151003,ANG JAI BAN,NA,NEA Managed Non-Foodstall
168898,"30 SENG POH ROAD #02-53,Singapore 168898",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=THM0253003&module=EHFE,THM0253003,BOO GEOK BENG,Kampong Carrot Cake,NEA Managed Foodstall
168898,"30 SENG POH ROAD #01-190,Singapore 168898",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=THM01190003&module=EHFE,THM01190003,SEAH KHIOK HWEE,NA,NEA Managed Non-Foodstall
168898,"30 SENG POH ROAD #01-249,Singapore 168898",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=THM01249003&module=EHFE,THM01249003,LOH SIANG CHAI JOHNNY,NA,NEA Managed Non-Foodstall
168898,"30 SENG POH ROAD #01-164,Singapore 168898",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=THM01164003&module=EHFE,THM01164003,LIONG WEI HUA,NA,NEA Managed Non-Foodstall
168898,"30 SENG POH ROAD #01-162,Singapore 168898",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=THM01162003&module=EHFE,THM01162003,LEONG KARM CHUEN,Ah Chuen,NEA Managed Non-Foodstall
168898,"30 SENG POH ROAD #01-149,Singapore 168898",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=THM01149004&module=EHFE,THM01149004,KOH GIAP JIN,alive seafood,NEA Managed Non-Foodstall
168898,"30 SENG POH ROAD #02-64,Singapore 168898",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=THM0264003&module=EHFE,THM0264003,TAN SIEW KHIANG,New Market Teochew Kueh,NEA Managed Foodstall
168898,"30 SENG POH ROAD #01-244,Singapore 168898",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=THM01244003&module=EHFE,THM01244003,CHAN LAY HONG,NA,NEA Managed Non-Foodstall
168898,"30 SENG POH ROAD #02-40,Singapore 168898",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=THM0240002&module=EHFE,THM0240002,NG SIEW KEE,163 Fish & Chicken Porridge,NEA Managed Foodstall
168898,"30 SENG POH ROAD #01-125,Singapore 168898",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=THM01125003&module=EHFE,THM01125003,MAH LAN SUM,NA,NEA Managed Non-Foodstall
168898,"30 SENG POH ROAD #01-205,Singapore 168898",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=THM01205003&module=EHFE,THM01205003,SIECK SOON TECK,NA,NEA Managed Non-Foodstall
168898,"30 SENG POH ROAD #02-13,Singapore 168898",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=THM0213005&module=EHFE,THM0213005,LEONG CHER KWANG,NA,NEA Managed Foodstall
168898,"30 SENG POH ROAD #01-176,Singapore 168898",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=THM01176003&module=EHFE,THM01176003,LEE KIM HUEY,NA,NEA Managed Non-Foodstall
168898,"30 SENG POH ROAD #01-26,Singapore 168898",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=THM0126003&module=EHFE,THM0126003,GOH SOON YOKE,NA,NEA Managed Non-Foodstall
168898,"30 SENG POH ROAD #02-45,Singapore 168898",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=THM0245004&module=EHFE,THM0245004,MAK PHANG WAI,Soon Li Coffee Stall,NEA Managed Foodstall
168898,"30 SENG POH ROAD #02-55,Singapore 168898",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=THM0255002&module=EHFE,THM0255002,MUKINI,Tiong Bahru,NEA Managed Foodstall
168898,"30 SENG POH ROAD #02-82,Singapore 168898",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=THM0282003&module=EHFE,THM0282003,CHEONG WENG WAH,Tiong Bahru Hainanese Boneless Chicken Rice,NEA Managed Foodstall
168898,"30 SENG POH ROAD #01-169,Singapore 168898",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=THM01169003&module=EHFE,THM01169003,CHUA SENG HENG,NA,NEA Managed Non-Foodstall
168898,"30 SENG POH ROAD #02-27,Singapore 168898",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=THM0227003&module=EHFE,THM0227003,Ong Lay Choo,Wang Wang Sugarcane,NEA Managed Foodstall
168898,"30 SENG POH ROAD #01-191,Singapore 168898",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=THM01191003&module=EHFE,THM01191003,SEAH KHIOK HWEE,NA,NEA Managed Non-Foodstall
168898,"30 SENG POH ROAD #02-83,Singapore 168898",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=THM0283003&module=EHFE,THM0283003,TAN CHOR HOONG,Lao Chen,NEA Managed Foodstall
168898,"30 SENG POH ROAD #02-80,Singapore 168898",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=THM0280003&module=EHFE,THM0280003,TAN TAEY NUI,Tiong Bahru Lor Mee,NEA Managed Foodstall
168898,"30 SENG POH ROAD #01-210,Singapore 168898",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=THM01210003&module=EHFE,THM01210003,KOH CHWEE LEONG (XU SHUILIANG),NA,NEA Managed Non-Foodstall
168898,"30 SENG POH ROAD #01-74,Singapore 168898",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=THM0174003&module=EHFE,THM0174003,CHAN CHEE SIONG,TIONG HUAT FRESH POULTRY,NEA Managed Non-Foodstall
168898,"30 SENG POH ROAD #01-70,Singapore 168898",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=THM0170003&module=EHFE,THM0170003,TEO YONG KIAT,SIN HUAT,NEA Managed Non-Foodstall
168898,"30 SENG POH ROAD #01-206,Singapore 168898",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=THM01206004&module=EHFE,THM01206004,CHEAH SOOK KEET,NA,NEA Managed Non-Foodstall
168898,"30 SENG POH ROAD #01-215,Singapore 168898",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=THM01215003&module=EHFE,THM01215003,TO CHIU TONG,NA,NEA Managed Non-Foodstall
168898,"30 SENG POH ROAD #01-68,Singapore 168898",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=THM0168002&module=EHFE,THM0168002,TEO BENG SAN (ZHAO MINGSHAN),san meat supplier,NEA Managed Non-Foodstall
168898,"30 SENG POH ROAD #02-57,Singapore 168898",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=THM0257003&module=EHFE,THM0257003,TAN BEE SIN,Sin Chew Drinks Stall,NEA Managed Foodstall
168898,"30 SENG POH ROAD #01-18,Singapore 168898",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=THM0118003&module=EHFE,THM0118003,THIAN KIM FAH,NA,NEA Managed Non-Foodstall
168898,"30 SENG POH ROAD #01-72,Singapore 168898",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=THM0172003&module=EHFE,THM0172003,CHAN CHEE SIONG,TIONG HUAT FRESH POULTRY,NEA Managed Non-Foodstall
168898,"30 SENG POH ROAD #01-182,Singapore 168898",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=THM01182003&module=EHFE,THM01182003,ANG KIAN HUA,NA,NEA Managed Non-Foodstall
168898,"30 SENG POH ROAD #01-202,Singapore 168898",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=THM01202003&module=EHFE,THM01202003,GOH JEROME,NA,NEA Managed Non-Foodstall
168898,"30 SENG POH ROAD #01-115,Singapore 168898",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=THM01115003&module=EHFE,THM01115003,LEE CHONG BENG,Tiong bahru yong toufu,NEA Managed Non-Foodstall
168898,"30 SENG POH ROAD #01-127,Singapore 168898",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=THM01127003&module=EHFE,THM01127003,LIM LIAN HOCK,NA,NEA Managed Non-Foodstall
168898,"30 SENG POH ROAD #01-113,Singapore 168898",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=THM01113004&module=EHFE,THM01113004,TAN SOON CHEAH,NA,NEA Managed Non-Foodstall
168898,"30 SENG POH ROAD #01-159,Singapore 168898",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=THM01159002&module=EHFE,THM01159002,KHOR CHIN PUANG,NA,NEA Managed Non-Foodstall
168898,"30 SENG POH ROAD #01-167,Singapore 168898",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=THM01167003&module=EHFE,THM01167003,ANG TECK SENG,Tay Chwee Kwah,NEA Managed Non-Foodstall
168898,"30 SENG POH ROAD #02-16,Singapore 168898",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=THM0216005&module=EHFE,THM0216005,TAN WEE MENG,Hock Hai curry chicken noodle,NEA Managed Foodstall
168898,"30 SENG POH ROAD #01-120,Singapore 168898",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=THM01120003&module=EHFE,THM01120003,LEE PUAY SIONG,NA,NEA Managed Non-Foodstall
168898,"30 SENG POH ROAD #02-31,Singapore 168898",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=THM0231003&module=EHFE,THM0231003,TAN KIM LENG,Min Nan Pork Ribs Prawn Mee,NEA Managed Foodstall
168898,"30 SENG POH ROAD #01-171,Singapore 168898",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=THM01171003&module=EHFE,THM01171003,YOW WAI HOE,NA,NEA Managed Non-Foodstall
168898,"30 SENG POH ROAD #02-79,Singapore 168898",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=THM0279003&module=EHFE,THM0279003,TAN WEE MENG,Chen Ming Ji,NEA Managed Foodstall
168898,"30 SENG POH ROAD #02-32,Singapore 168898",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=THM0232003&module=EHFE,THM0232003,ZHANG YUDA,NA,NEA Managed Foodstall
168898,"30 SENG POH ROAD #01-199,Singapore 168898",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=THM01199003&module=EHFE,THM01199003,CHIN YUET MUI,NA,NEA Managed Non-Foodstall
168898,"30 SENG POH ROAD #01-64,Singapore 168898",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=THM0164004&module=EHFE,THM0164004,TAN KIM HEOK,NA,NEA Managed Non-Foodstall
168898,"30 SENG POH ROAD #02-14,Singapore 168898",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=THM0214003&module=EHFE,THM0214003,KEE MUI HOONG,Marina South Curry Delight,NEA Managed Foodstall
168898,"30 SENG POH ROAD #02-70,Singapore 168898",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=THM0270003&module=EHFE,THM0270003,LEE CHEW YUEN,Ying Xin Chicken Medley,NEA Managed Foodstall
168898,"30 SENG POH ROAD #01-124,Singapore 168898",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=THM01124003&module=EHFE,THM01124003,DONAVAN LEE KAI HSIEN,Taste of the bay,NEA Managed Non-Foodstall
168898,"30 SENG POH ROAD #02-46,Singapore 168898",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=THM0246004&module=EHFE,THM0246004,SYED IBRAHIMSHA AMEERHAMSA,Muhammad Shazain Faiha Muslim Food paradise,NEA Managed Foodstall
168898,"30 SENG POH ROAD #01-251,Singapore 168898",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=THM01251003&module=EHFE,THM01251003,LOH MUI SIM,NA,NEA Managed Non-Foodstall
168898,"30 SENG POH ROAD #02-54,Singapore 168898",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=THM0254004&module=EHFE,THM0254004,ER KIN SIONG (GUO JINSONG),Tiong Bahru Hot Plate Western Food,NEA Managed Foodstall
168898,"30 SENG POH ROAD #01-144,Singapore 168898",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=THM01144003&module=EHFE,THM01144003,GOH CHAI WOO,NA,NEA Managed Non-Foodstall
168898,"30 SENG POH ROAD #01-181,Singapore 168898",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=THM01181003&module=EHFE,THM01181003,LEE LYE CHOO,NA,NEA Managed Non-Foodstall
168898,"30 SENG POH ROAD #01-180,Singapore 168898",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=THM01180003&module=EHFE,THM01180003,LEE LYE CHOO,NA,NEA Managed Non-Foodstall
168898,"30 SENG POH ROAD #01-177,Singapore 168898",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=THM01177003&module=EHFE,THM01177003,LEE KIM HUEY,NA,NEA Managed Non-Foodstall
168898,"30 SENG POH ROAD #01-69,Singapore 168898",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=THM0169003&module=EHFE,THM0169003,TEO YONG KIAT,SIN HUAT,NEA Managed Non-Foodstall
168898,"30 SENG POH ROAD #02-68,Singapore 168898",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=THM0268003&module=EHFE,THM0268003,LOO KIA CHEE,LOO'S HAINANESE CURRY RICE,NEA Managed Foodstall
168898,"30 SENG POH ROAD #01-211,Singapore 168898",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=THM01211003&module=EHFE,THM01211003,KOH CHWEE LEONG (XU SHUILIANG),NA,NEA Managed Non-Foodstall
168898,"30 SENG POH ROAD #02-33,Singapore 168898",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=THM0233003&module=EHFE,THM0233003,TAN MENG TECK,33 Caf?,NEA Managed Foodstall
168898,"30 SENG POH ROAD #02-65,Singapore 168898",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=THM0265003&module=EHFE,THM0265003,KOK CHWEE KIM,Kim Fa Fishball Minced Meat Noodle,NEA Managed Foodstall
168898,"30 SENG POH ROAD #01-131,Singapore 168898",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=THM01131003&module=EHFE,THM01131003,LEE HONG GIOK,NA,NEA Managed Non-Foodstall
168898,"30 SENG POH ROAD #02-42,Singapore 168898",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=THM0242003&module=EHFE,THM0242003,YEO AH LEK,Deli & Grill,NEA Managed Foodstall
168898,"30 SENG POH ROAD #01-147,Singapore 168898",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=THM01147003&module=EHFE,THM01147003,KHOR CHIN CHONG (GAO ZHENZHONG),NA,NEA Managed Non-Foodstall
168898,"30 SENG POH ROAD #01-207,Singapore 168898",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=THM01207003&module=EHFE,THM01207003,GOH CHOON SIONG (WU JUNXIONG),NA,NEA Managed Non-Foodstall
168898,"30 SENG POH ROAD #01-119,Singapore 168898",https://www.sfa.gov.sg/tools-and-resources/track-records?licRefNo=THM01119002&module=EHFE,THM01119002,LUM KIT YING,NA,NEA Managed Non-Foodstall
